Element ID,Step 1 : R,Step 2 : R,Step 3 : R,Step 4 : R,Step 5 : R,Step 6 : R,Step 7 : R,Step 8 : R,Step 9 : R,Step 10 : R,Step 11 : R,Step 12 : R,Step 13 : R,Step 14 : R,Step 15 : R,Step 16 : R,Step 17 : R,Step 18 : R,Step 19 : R,Step 20 : R,Step 21 : R,Position X,Position Y,Position Z
20988,6.40868963E-2,6.35706788E-2,6.31867834E-2,6.29192914E-2,6.29265612E-2,6.35579692E-2,6.48977514E-2,6.67244556E-2,6.77125654E-2,6.73281197E-2,6.68470067E-2,6.60444658E-2,6.53331460E-2,6.45471001E-2,6.38831082E-2,6.35570384E-2,6.41504118E-2,6.48807685E-2,6.51114390E-2,6.46889885E-2,6.40875068E-2,89.8544,22.3199,0
20989,5.98818722E-2,5.94440971E-2,5.91292993E-2,5.89130108E-2,5.89267017E-2,5.94693703E-2,6.06273251E-2,6.21918394E-2,6.30320406E-2,6.26613899E-2,6.22759130E-2,6.15710366E-2,6.09809474E-2,6.03137860E-2,5.97424870E-2,5.94371141E-2,5.99641262E-2,6.05919958E-2,6.07830442E-2,6.04091358E-2,5.98823316E-2,89.5368,22.6323,0
20990,7.42914125E-2,7.36129261E-2,7.30959280E-2,7.27247235E-2,7.27172362E-2,7.35163409E-2,7.52359649E-2,7.75748231E-2,7.88565146E-2,7.84295663E-2,7.77808572E-2,7.67779665E-2,7.58261890E-2,7.48025706E-2,7.39448262E-2,7.35565273E-2,7.43052482E-2,7.52628198E-2,7.55749350E-2,7.50516658E-2,7.42917765E-2,91.2732,21.3406,0
20991,6.59034676E-2,6.53635994E-2,6.49595738E-2,6.46800801E-2,6.46853481E-2,6.53359442E-2,6.67315747E-2,6.86044505E-2,6.96317891E-2,6.92307940E-2,6.87385625E-2,6.78972449E-2,6.71676641E-2,6.63692826E-2,6.56773692E-2,6.53262355E-2,6.59581882E-2,6.67182205E-2,6.69542867E-2,6.65197624E-2,6.59040373E-2,90.1358,21.5945,0
20992,6.56660459E-2,6.50987195E-2,6.46724026E-2,6.43629874E-2,6.43571251E-2,6.50224075E-2,6.64590311E-2,6.84100580E-2,6.94715915E-2,6.90543749E-2,6.85731973E-2,6.76996685E-2,6.69361675E-2,6.60972914E-2,6.53805146E-2,6.49884728E-2,6.56808865E-2,6.64777297E-2,6.67356040E-2,6.62860268E-2,6.56666619E-2,90.0479,21.1055,0
20993,5.78747399E-2,5.74037038E-2,5.70500067E-2,5.67921790E-2,5.67870816E-2,5.73376148E-2,5.85313038E-2,6.01366602E-2,6.09977697E-2,6.05636151E-2,6.02630944E-2,5.94487360E-2,5.89058430E-2,5.82329138E-2,5.76394296E-2,5.72299875E-2,5.78897543E-2,5.85438902E-2,5.87545969E-2,5.83627370E-2,5.78751663E-2,88.2911,20.5717,0
20994,6.03002180E-2,5.98277747E-2,5.94749348E-2,5.92223741E-2,5.92234629E-2,5.97902308E-2,6.10083761E-2,6.26558347E-2,6.35487468E-2,6.31412477E-2,6.27748445E-2,6.20067535E-2,6.13910701E-2,6.06961719E-2,6.00884723E-2,5.97168926E-2,6.03366820E-2,6.10054725E-2,6.12166553E-2,6.08224396E-2,6.03029916E-2,88.4712,21.0483,0
20995,5.61590928E-2,5.55781838E-2,5.51648975E-2,5.48431125E-2,5.48163785E-2,5.54298555E-2,5.67960711E-2,5.86514613E-2,5.96420936E-2,5.91837080E-2,5.88497339E-2,5.80156445E-2,5.72693256E-2,5.64781117E-2,5.57924873E-2,5.52871413E-2,5.61011462E-2,5.68669675E-2,5.71285907E-2,5.66563766E-2,5.61576879E-2,87.7743,19.1279,0
20996,5.90733326E-2,5.85334388E-2,5.81291123E-2,5.78266992E-2,5.78114670E-2,5.84174593E-2,5.97452343E-2,6.15425800E-2,6.25104388E-2,6.20511516E-2,6.17057640E-2,6.08594314E-2,6.01841643E-2,5.94250107E-2,5.87623195E-2,5.83068345E-2,5.90517863E-2,5.97884621E-2,6.00346852E-2,5.96068146E-2,5.90726912E-2,87.9364,19.6157,0
20997,5.21664487E-2,5.14391943E-2,5.09958323E-2,5.06251299E-2,5.05864873E-2,5.12441624E-2,5.27722206E-2,5.49659778E-2,5.61564641E-2,5.57332881E-2,5.52627380E-2,5.43506824E-2,5.33018181E-2,5.24422814E-2,5.16738980E-2,5.10305845E-2,5.20365428E-2,5.29036118E-2,5.32254714E-2,5.27277476E-2,5.21605172E-2,87.2513,17.6462,0
20998,5.62866813E-2,5.56087908E-2,5.51364138E-2,5.47584313E-2,5.47204451E-2,5.54020550E-2,5.69191752E-2,5.90170946E-2,6.01655069E-2,5.97270837E-2,5.92835967E-2,5.83835074E-2,5.74661140E-2,5.65839630E-2,5.58268396E-2,5.52534467E-2,5.61791154E-2,5.70317774E-2,5.73373805E-2,5.68700500E-2,5.62824327E-2,87.4452,18.105,0
20999,5.45701049E-2,5.39726456E-2,5.35517364E-2,5.32474590E-2,5.32835725E-2,5.41331400E-2,5.57794040E-2,5.78345253E-2,5.88182745E-2,5.84782595E-2,5.78135141E-2,5.70383297E-2,5.62119467E-2,5.53127670E-2,5.45020351E-2,5.42506134E-2,5.47968383E-2,5.56357778E-2,5.58605571E-2,5.53379699E-2,5.45728827E-2,95.2632,26.0818,0
21000,5.45426034E-2,5.39473894E-2,5.35283523E-2,5.32256427E-2,5.32620111E-2,5.41092461E-2,5.57505066E-2,5.77991348E-2,5.87792081E-2,5.84395892E-2,5.77768549E-2,5.70042499E-2,5.61808407E-2,5.52848297E-2,5.44767700E-2,5.42258129E-2,5.47702291E-2,5.56061597E-2,5.58298489E-2,5.53083420E-2,5.45453790E-2,95.7742,26.2591,0
21001,5.54911356E-2,5.51429119E-2,5.49062100E-2,5.47482432E-2,5.47691354E-2,5.52107042E-2,5.61585036E-2,5.74449383E-2,5.81305090E-2,5.77750886E-2,5.74883442E-2,5.68813719E-2,5.64259415E-2,5.58891875E-2,5.54243649E-2,5.51529178E-2,5.55944619E-2,5.61041637E-2,5.62527770E-2,5.59309695E-2,5.54914192E-2,88.0466,22.6491,0
21002,5.80100356E-2,5.76009952E-2,5.73033592E-2,5.70969128E-2,5.71079609E-2,5.76150125E-2,5.87025483E-2,6.01684311E-2,6.09595416E-2,6.05725133E-2,6.02494818E-2,5.95460607E-2,5.90241588E-2,5.84082455E-2,5.78731050E-2,5.75175153E-2,5.80808527E-2,5.86724664E-2,5.88508047E-2,5.84920874E-2,5.80095420E-2,88.8264,22.008,0
21003,5.97720744E-2,5.93377094E-2,5.90260167E-2,5.88121647E-2,5.88263656E-2,5.93657379E-2,6.05163303E-2,6.20700092E-2,6.29034510E-2,6.25334450E-2,6.21515148E-2,6.14520880E-2,6.08663269E-2,6.02040357E-2,5.96365903E-2,5.93324641E-2,5.98561025E-2,6.04795568E-2,6.06688341E-2,6.02965455E-2,5.97725390E-2,88.9998,22.4879,0
21004,5.54148809E-2,5.50691169E-2,5.48349073E-2,5.46788906E-2,5.47001778E-2,5.51390680E-2,5.60814196E-2,5.73606123E-2,5.80419434E-2,5.76871522E-2,5.74023939E-2,5.67991001E-2,5.63462445E-2,5.58129892E-2,5.53509233E-2,5.50800144E-2,5.55194783E-2,5.60260253E-2,5.61733448E-2,5.58526278E-2,5.54151714E-2,88.613,22.8152,0
21005,5.80559514E-2,5.74988590E-2,5.71167348E-2,5.68496109E-2,5.68881502E-2,5.76657904E-2,5.92042019E-2,6.11700497E-2,6.21106149E-2,6.17795283E-2,6.11525466E-2,6.04049426E-2,5.96130380E-2,5.87606183E-2,5.80033564E-2,5.77612893E-2,5.82744985E-2,5.90674058E-2,5.92804267E-2,5.87838437E-2,5.80585080E-2,94.8942,26.3994,0
21006,5.13921339E-2,5.08627855E-2,5.05252293E-2,5.03066489E-2,5.03567533E-2,5.10816382E-2,5.25710946E-2,5.44839269E-2,5.54285126E-2,5.50987354E-2,5.44492831E-2,5.37177668E-2,5.29624939E-2,5.21232424E-2,5.13899981E-2,5.11629562E-2,5.16396418E-2,5.24138865E-2,5.26180757E-2,5.21179902E-2,5.13949753E-2,95.0409,26.902,0
21007,5.60132403E-2,5.56220439E-2,5.53322567E-2,5.51283416E-2,5.51354592E-2,5.56174104E-2,5.66472241E-2,5.80331648E-2,5.87794685E-2,5.83740830E-2,5.81155112E-2,5.73914883E-2,5.69490388E-2,5.63766251E-2,5.58673816E-2,5.55034491E-2,5.60696882E-2,5.66255165E-2,5.67957481E-2,5.64517430E-2,5.60149843E-2,87.5025,21.2027,0
21008,5.60713392E-2,5.56777051E-2,5.53858496E-2,5.51802649E-2,5.51870293E-2,5.56712239E-2,5.67061605E-2,5.80986090E-2,5.88484253E-2,5.84428144E-2,5.81823492E-2,5.74567113E-2,5.70103863E-2,5.64347050E-2,5.59227587E-2,5.55583627E-2,5.61265448E-2,5.66854541E-2,5.68568933E-2,5.65118570E-2,5.60731149E-2,88.0756,21.3656,0
21009,5.79336553E-2,5.75271102E-2,5.72318084E-2,5.70272290E-2,5.70386687E-2,5.75432054E-2,5.86253532E-2,6.00840246E-2,6.08709404E-2,6.04842253E-2,6.01634203E-2,5.94634343E-2,5.89443534E-2,5.83319542E-2,5.77995260E-2,5.74443751E-2,5.80057570E-2,5.85941946E-2,5.87712383E-2,5.84135894E-2,5.79331932E-2,88.2559,21.8441,0
21010,5.38139749E-2,5.34946443E-2,5.32646727E-2,5.31098683E-2,5.31274723E-2,5.35452535E-2,5.44279563E-2,5.56200045E-2,5.62630364E-2,5.58703247E-2,5.56595221E-2,5.50266053E-2,5.46632697E-2,5.41792993E-2,5.37479187E-2,5.34169384E-2,5.39061656E-2,5.43779083E-2,5.45139910E-2,5.42049723E-2,5.38144082E-2,87.8629,22.158,0
21011,5.48670293E-2,5.44086964E-2,5.40551046E-2,5.37940165E-2,5.37846740E-2,5.43162020E-2,5.54778369E-2,5.70367115E-2,5.78625730E-2,5.73853231E-2,5.71577416E-2,5.63656687E-2,5.58464918E-2,5.51935384E-2,5.46149991E-2,5.41694820E-2,5.48637464E-2,5.55028519E-2,5.57128037E-2,5.53441841E-2,5.48667640E-2,86.874,19.7592,0
21012,5.40531102E-2,5.36525125E-2,5.33571079E-2,5.31447344E-2,5.31453737E-2,5.36179752E-2,5.46488920E-2,5.60158125E-2,5.67395492E-2,5.62867479E-2,5.61102964E-2,5.53162272E-2,5.49429764E-2,5.43867597E-2,5.38763010E-2,5.34837269E-2,5.40866262E-2,5.46427823E-2,5.48149939E-2,5.44668038E-2,5.40562587E-2,87.3148,20.7288,0
21013,5.49762868E-2,5.45112289E-2,5.41534857E-2,5.38885586E-2,5.38782633E-2,5.44148321E-2,5.55885459E-2,5.71656628E-2,5.80018248E-2,5.75252366E-2,5.72906674E-2,5.64948337E-2,5.59636318E-2,5.53022760E-2,5.47174737E-2,5.42705047E-2,5.49697420E-2,5.56162666E-2,5.58293077E-2,5.54591893E-2,5.49759982E-2,87.5264,19.9342,0
21014,5.77730040E-2,5.73065973E-2,5.69570309E-2,5.67025497E-2,5.66981767E-2,5.72443217E-2,5.84283485E-2,6.00210653E-2,6.08752224E-2,6.04408442E-2,6.01447512E-2,5.93330777E-2,5.87979136E-2,5.81315315E-2,5.75430715E-2,5.71348931E-2,5.77905503E-2,5.84388548E-2,5.86471515E-2,5.82571739E-2,5.77734979E-2,87.7078,20.4151,0
21015,4.01065131E-2,3.96148256E-2,3.93416404E-2,3.90954331E-2,3.91606904E-2,3.99935296E-2,4.14302580E-2,4.31590531E-2,4.40567916E-2,4.36925179E-2,4.30317024E-2,4.23318105E-2,4.16766953E-2,4.09834826E-2,4.02659172E-2,4.00238706E-2,4.04792893E-2,4.11571972E-2,4.12913416E-2,4.07895535E-2,4.01099222E-2,97.5093,25.7512,0
21016,1.88816524E-2,1.84741149E-2,1.82311485E-2,1.81282991E-2,1.82235820E-2,1.89153755E-2,2.02954078E-2,2.21356773E-2,2.29925899E-2,2.26259748E-2,2.19874101E-2,2.12061966E-2,2.05257023E-2,1.98215593E-2,1.91801129E-2,1.89456210E-2,1.93476173E-2,1.99769318E-2,2.01044874E-2,1.95706415E-2,1.88854703E-2,97.7796,26.2698,0
21017,7.80172493E-3,7.79290712E-3,7.79957118E-3,7.80520113E-3,7.81186643E-3,7.82594912E-3,7.85899307E-3,7.90248211E-3,7.92612286E-3,7.85795201E-3,7.88609587E-3,7.86149992E-3,7.84694309E-3,7.84296401E-3,7.82896187E-3,7.76017518E-3,7.82803545E-3,7.84008069E-3,7.83916483E-3,7.81037388E-3,7.80120239E-3,48.6582,16.6823,0
21018,7.80167232E-3,7.79319315E-3,7.80012461E-3,7.80596064E-3,7.81265428E-3,7.82637075E-3,7.85865260E-3,7.90105876E-3,7.92406447E-3,7.85479709E-3,7.88460262E-3,7.86081208E-3,7.84617890E-3,7.84278976E-3,7.82919009E-3,7.75919372E-3,7.82806523E-3,7.83966255E-3,7.83859639E-3,7.80979385E-3,7.80122364E-3,48.5897,17.3524,0
21019,7.56855912E-3,7.56012698E-3,7.56690591E-3,7.57251165E-3,7.57899843E-3,7.59240015E-3,7.62391003E-3,7.66532078E-3,7.68780459E-3,7.62181952E-3,7.64938292E-3,7.62618620E-3,7.61196411E-3,7.60847891E-3,7.59518167E-3,7.52723707E-3,7.59414233E-3,7.60550749E-3,7.60451821E-3,7.57657141E-3,7.56808184E-3,47.8878,17.3501,0
21020,5.14032929E-2,5.08984558E-2,5.05378161E-2,5.02548405E-2,5.02294815E-2,5.07767977E-2,5.19885830E-2,5.36062068E-2,5.44353261E-2,5.39561871E-2,5.37356905E-2,5.30167310E-2,5.23772187E-2,5.17030091E-2,5.10974747E-2,5.05980731E-2,5.13658817E-2,5.20375502E-2,5.22566040E-2,5.18340626E-2,5.14051813E-2,86.2031,18.8969,0
21021,5.31447947E-2,5.25023083E-2,5.20963975E-2,5.17629942E-2,5.17308267E-2,5.23447820E-2,5.37485545E-2,5.56826103E-2,5.66987959E-2,5.62621993E-2,5.59202369E-2,5.50939794E-2,5.42476122E-2,5.34344441E-2,5.27319405E-2,5.21619812E-2,5.30558795E-2,5.38446007E-2,5.41268756E-2,5.36465978E-2,5.31402313E-2,86.4441,18.3792,0
21022,5.27594236E-2,5.22143061E-2,5.18259642E-2,5.15202602E-2,5.14918938E-2,5.20715275E-2,5.33578555E-2,5.50882801E-2,5.59945445E-2,5.55209482E-2,5.52484249E-2,5.44878229E-2,5.37925108E-2,5.30593448E-2,5.24153136E-2,5.19055061E-2,5.27048679E-2,5.34225633E-2,5.36621066E-2,5.32120859E-2,5.27597483E-2,86.7456,19.2769,0
21023,5.31462424E-2,5.25083784E-2,5.21044098E-2,5.17731074E-2,5.17413790E-2,5.23529209E-2,5.37502122E-2,5.56739095E-2,5.66837488E-2,5.62463240E-2,5.59083314E-2,5.50845958E-2,5.42450501E-2,5.34368901E-2,5.27376783E-2,5.21702385E-2,5.30596035E-2,5.38443021E-2,5.41245332E-2,5.36463839E-2,5.31418665E-2,87.0781,18.4882,0
21024,5.59585790E-2,5.53887741E-2,5.49825562E-2,5.46671208E-2,5.46417958E-2,5.52475022E-2,5.65940400E-2,5.84181567E-2,5.93903933E-2,5.89306203E-2,5.86074984E-2,5.77843114E-2,5.70555355E-2,5.62791324E-2,5.56039209E-2,5.51005583E-2,5.59065525E-2,5.66599597E-2,5.69157955E-2,5.64439929E-2,5.59573740E-2,87.2358,18.9641,0
21025,5.30925828E-2,5.27869729E-2,5.25901742E-2,5.24638363E-2,5.24904987E-2,5.28872744E-2,5.37395936E-2,5.48973878E-2,5.55139845E-2,5.51965119E-2,5.49152603E-2,5.43950540E-2,5.39716272E-2,5.34871050E-2,5.30719298E-2,5.28016321E-2,5.32144087E-2,5.36690217E-2,5.37960438E-2,5.35053005E-2,5.30930771E-2,88.4023,23.6281,0
21026,5.74543702E-2,5.70705927E-2,5.68050790E-2,5.66272693E-2,5.66488940E-2,5.71403288E-2,5.81822559E-2,5.95884603E-2,6.03399131E-2,5.99927552E-2,5.96367725E-2,5.90089221E-2,5.84855542E-2,5.78876429E-2,5.73761270E-2,5.70997806E-2,5.75639818E-2,5.81239872E-2,5.82874530E-2,5.79414943E-2,5.74548826E-2,88.7914,23.2977,0
21027,5.37501750E-2,5.34435544E-2,5.32426572E-2,5.31162514E-2,5.31482482E-2,5.35707279E-2,5.44423579E-2,5.55972780E-2,5.62142954E-2,5.58791137E-2,5.55983284E-2,5.51006738E-2,5.46679944E-2,5.41788111E-2,5.37534129E-2,5.35207400E-2,5.38953916E-2,5.43534497E-2,5.44766179E-2,5.41753128E-2,5.37508377E-2,89.0728,24.3827,0
21028,5.33434269E-2,5.30493891E-2,5.28595024E-2,5.27418326E-2,5.27756466E-2,5.31863223E-2,5.40303928E-2,5.51439889E-2,5.57356748E-2,5.54010990E-2,5.51356647E-2,5.46578584E-2,5.42429471E-2,5.37717199E-2,5.33606728E-2,5.31315851E-2,5.34948532E-2,5.39363324E-2,5.40530572E-2,5.37575648E-2,5.33440991E-2,88.502,24.2321,0
21029,4.59188511E-2,4.55014513E-2,4.52089094E-2,4.49780416E-2,4.49609225E-2,4.53655815E-2,4.62998853E-2,4.85158509E-2,4.96470776E-2,4.92785319E-2,4.88005225E-2,4.79271135E-2,4.67632625E-2,4.60977117E-2,4.56361739E-2,4.42178699E-2,4.58535231E-2,4.64166171E-2,4.67384421E-2,4.61083446E-2,4.58463137E-2,84.677,17.1974,0
21030,4.52530071E-2,4.48259773E-2,4.45199911E-2,4.42746329E-2,4.42519421E-2,4.46722447E-2,4.56295235E-2,4.79111017E-2,4.91067812E-2,4.87765820E-2,4.82282886E-2,4.73346022E-2,4.60571983E-2,4.54243322E-2,4.49504552E-2,4.33759689E-2,4.51761080E-2,4.57605138E-2,4.60944546E-2,4.54693580E-2,4.51733509E-2,83.9973,17.2713,0
21031,4.40838185E-2,4.36201708E-2,4.32952786E-2,4.30200212E-2,4.29863233E-2,4.34417425E-2,4.44568999E-2,4.58715934E-2,4.72259264E-2,4.69941013E-2,4.62084470E-2,4.56145993E-2,4.45541288E-2,4.42444852E-2,4.37423606E-2,4.27327118E-2,4.39861826E-2,4.45556808E-2,4.47545670E-2,4.44055567E-2,4.40616287E-2,83.7785,16.7506,0
21032,4.40631222E-2,4.36283140E-2,4.32677809E-2,4.29821694E-2,4.29449599E-2,4.34053523E-2,4.44221638E-2,4.56203758E-2,4.69985291E-2,4.68490724E-2,4.59298560E-2,4.53143988E-2,4.46048539E-2,4.42085972E-2,4.36994478E-2,4.31666558E-2,4.39490300E-2,4.45147018E-2,4.46881146E-2,4.44285726E-2,4.40703155E-2,84.2307,16.2699,0
21033,4.38946730E-2,4.34612128E-2,4.30950044E-2,4.28057814E-2,4.27671465E-2,4.32307964E-2,4.42513603E-2,4.55042259E-2,4.68959485E-2,4.67601979E-2,4.58211231E-2,4.51805614E-2,4.44470230E-2,4.40372087E-2,4.35254056E-2,4.29434955E-2,4.37769243E-2,4.43498695E-2,4.45330182E-2,4.42661806E-2,4.38983549E-2,84.751,16.5014,0
21034,4.95219568E-2,4.87424839E-2,4.84061663E-2,4.80872522E-2,4.80580869E-2,4.86398105E-2,5.01016049E-2,5.23062721E-2,5.34339628E-2,5.30153301E-2,5.25746133E-2,5.17219823E-2,5.06710373E-2,4.97853286E-2,4.90506524E-2,4.83519941E-2,4.93973063E-2,5.02340456E-2,5.05606688E-2,5.00157252E-2,4.95060125E-2,86.2965,17.9231,0
21035,4.87407191E-2,4.79495355E-2,4.76666899E-2,4.73755358E-2,4.73519526E-2,4.78957072E-2,4.93120662E-2,5.15017531E-2,5.25892489E-2,5.21774103E-2,5.17601343E-2,5.09288302E-2,4.98926819E-2,4.90028699E-2,4.82922436E-2,4.75680015E-2,4.86261105E-2,4.94392069E-2,4.97633353E-2,4.92017558E-2,4.87197799E-2,85.7763,17.569,0
21036,4.93787578E-2,4.86076615E-2,4.80928681E-2,4.76699253E-2,4.76198939E-2,4.83383508E-2,4.99708746E-2,5.22259790E-2,5.35067972E-2,5.30800053E-2,5.25544703E-2,5.16332268E-2,5.05228534E-2,4.96395538E-2,4.88096759E-2,4.81080987E-2,4.92090829E-2,5.01246479E-2,5.04602834E-2,4.99531901E-2,4.93868156E-2,86.0608,16.9959,0
21037,4.92660592E-2,4.84913397E-2,4.79546551E-2,4.75184267E-2,4.74655646E-2,4.82007880E-2,4.98586839E-2,5.21285213E-2,5.34310810E-2,5.30015721E-2,5.24630651E-2,5.15350273E-2,5.04118273E-2,4.95250344E-2,4.86810716E-2,4.79800638E-2,4.90885108E-2,5.00171207E-2,5.03557764E-2,4.98509702E-2,4.92767856E-2,86.6365,17.096,0
21038,5.21732833E-2,5.14470660E-2,5.10056804E-2,5.06363695E-2,5.05980598E-2,5.12541080E-2,5.27791125E-2,5.49697685E-2,5.61577698E-2,5.57343441E-2,5.52647699E-2,5.43541973E-2,5.33079172E-2,5.24495466E-2,5.16827825E-2,5.10397698E-2,5.20444495E-2,5.29096969E-2,5.32308690E-2,5.27336774E-2,5.21672679E-2,86.7367,17.5732,0
21039,4.88420757E-2,4.86398960E-2,4.85025558E-2,4.84196831E-2,4.84468183E-2,4.87435741E-2,4.93627121E-2,5.01963794E-2,5.06268899E-2,5.02014848E-2,5.01752825E-2,4.96111498E-2,4.94870940E-2,4.91689444E-2,4.88729196E-2,4.85851443E-2,4.89645466E-2,4.92861845E-2,4.93690601E-2,4.91295373E-2,4.88425582E-2,86.7725,22.4506,0
21040,4.85368790E-2,4.83476326E-2,4.82225470E-2,4.81492654E-2,4.81782248E-2,4.84615301E-2,4.90519545E-2,4.98461883E-2,5.02535237E-2,4.98271004E-2,4.98156767E-2,4.92732379E-2,4.91630761E-2,4.88632533E-2,4.85820236E-2,4.82954136E-2,4.86655873E-2,4.89702190E-2,4.90463478E-2,4.88129689E-2,4.85373982E-2,86.0971,22.2227,0
21041,5.23659246E-2,5.20488697E-2,5.18128395E-2,5.16508698E-2,5.16632745E-2,5.20707829E-2,5.29302392E-2,5.40748901E-2,5.46808657E-2,5.42799520E-2,5.41251714E-2,5.34297399E-2,5.31588583E-2,5.26984455E-2,5.22772335E-2,5.19016215E-2,5.24389709E-2,5.28917007E-2,5.30231825E-2,5.27255590E-2,5.23666278E-2,87.0786,21.5296,0
21042,5.37503066E-2,5.34335527E-2,5.32058187E-2,5.30527867E-2,5.30707547E-2,5.34861365E-2,5.43633677E-2,5.55486078E-2,5.61881095E-2,5.57954636E-2,5.55866049E-2,5.49560368E-2,5.45961342E-2,5.41156392E-2,5.36871031E-2,5.33571480E-2,5.38437830E-2,5.43122935E-2,5.44471540E-2,5.41391687E-2,5.37507429E-2,87.2587,22.0064,0
21043,5.58647696E-2,5.53961374E-2,5.50993793E-2,5.49178658E-2,5.49752534E-2,5.56453453E-2,5.69894402E-2,5.87046189E-2,5.95510265E-2,5.92315414E-2,5.86445896E-2,5.79836775E-2,5.73107116E-2,5.65743152E-2,5.59198305E-2,5.57021513E-2,5.61327675E-2,5.68149268E-2,5.69849171E-2,5.65231935E-2,5.58674113E-2,94.1386,27.0666,0
21044,5.59302504E-2,5.54673831E-2,5.51754797E-2,5.49978313E-2,5.50559919E-2,5.57208123E-2,5.70520813E-2,5.87496224E-2,5.95857257E-2,5.92673995E-2,5.86858044E-2,5.80321527E-2,5.73671570E-2,5.66392830E-2,5.59916477E-2,5.57752699E-2,5.62010005E-2,5.68753274E-2,5.70422612E-2,5.65833291E-2,5.59328883E-2,94.672,27.2345,0
21045,5.11384240E-2,5.07462599E-2,5.04147716E-2,5.01813229E-2,5.01751367E-2,5.06476383E-2,5.16981258E-2,5.30671014E-2,5.37793035E-2,5.33041933E-2,5.31761003E-2,5.24225642E-2,5.20152770E-2,5.14391615E-2,5.09153444E-2,5.04819479E-2,5.11392671E-2,5.17169484E-2,5.19055936E-2,5.15308125E-2,5.11387882E-2,85.8769,20.192,0
21046,5.13690178E-2,5.09923058E-2,5.06813027E-2,5.04631000E-2,5.04608967E-2,5.09189721E-2,5.19312205E-2,5.32474768E-2,5.39297943E-2,5.34569284E-2,5.33409615E-2,5.25746735E-2,5.22194006E-2,5.16770864E-2,5.11745099E-2,5.07600100E-2,5.13856084E-2,5.19380850E-2,5.21178938E-2,5.17486226E-2,5.13683576E-2,86.522,20.1119,0
21047,5.40390549E-2,5.36392301E-2,5.33444557E-2,5.31325909E-2,5.31333449E-2,5.36052865E-2,5.46346019E-2,5.59992499E-2,5.67217336E-2,5.62687473E-2,5.60932099E-2,5.52995624E-2,5.49278690E-2,5.43727509E-2,5.38631242E-2,5.34706825E-2,5.40729881E-2,5.46281370E-2,5.47999026E-2,5.44521634E-2,5.40422272E-2,86.7814,20.6007,0
21048,5.18003569E-2,5.15354019E-2,5.13670889E-2,5.12597682E-2,5.12865444E-2,5.16390094E-2,5.23941966E-2,5.34229658E-2,5.39601219E-2,5.36054551E-2,5.34298013E-2,5.29038058E-2,5.25794068E-2,5.21662240E-2,5.17998167E-2,5.15236659E-2,5.19219308E-2,5.23214939E-2,5.24298452E-2,5.21556335E-2,5.18007792E-2,87.0229,22.9665,0
21049,5.15036253E-2,5.12553267E-2,5.11032767E-2,5.10085431E-2,5.10381866E-2,5.13749725E-2,5.20947724E-2,5.30829585E-2,5.36010158E-2,5.32556414E-2,5.30804715E-2,5.25809653E-2,5.22631237E-2,5.18720809E-2,5.15240608E-2,5.12519414E-2,5.16354291E-2,5.20138574E-2,5.21137760E-2,5.18447813E-2,5.15040917E-2,87.6929,23.0134,0
21050,5.30021385E-2,5.26987942E-2,5.25044531E-2,5.23800624E-2,5.24071046E-2,5.28011427E-2,5.36482734E-2,5.47991277E-2,5.54117222E-2,5.50954334E-2,5.48154683E-2,5.42994735E-2,5.38779939E-2,5.33966349E-2,5.29840639E-2,5.27145349E-2,5.31251025E-2,5.35767795E-2,5.37026155E-2,5.34131128E-2,5.30026369E-2,87.8703,23.5099,0
21051,4.80043544E-2,4.78325812E-2,4.77495371E-2,4.77059804E-2,4.77440688E-2,4.80040319E-2,4.85505772E-2,4.93287381E-2,4.97457218E-2,4.94486341E-2,4.92872735E-2,4.89436313E-2,4.86610499E-2,4.83594879E-2,4.80992485E-2,4.78585185E-2,4.81641149E-2,4.84465429E-2,4.85107323E-2,4.82969823E-2,4.80049915E-2,87.4342,23.9578,0
21052,4.74096760E-2,4.72617757E-2,4.72002075E-2,4.71727497E-2,4.72137937E-2,4.74503547E-2,4.79443168E-2,4.86596098E-2,4.90446094E-2,4.87532346E-2,4.86066646E-2,4.82932714E-2,4.80308773E-2,4.77626733E-2,4.75294308E-2,4.72930139E-2,4.75798228E-2,4.78316062E-2,4.78841426E-2,4.76797812E-2,4.74103525E-2,86.8416,23.6428,0
21053,5.89809864E-2,5.85670824E-2,5.82769390E-2,5.80837832E-2,5.81073054E-2,5.86447846E-2,5.97683708E-2,6.12686323E-2,6.20749019E-2,6.17293379E-2,6.13184603E-2,6.06876923E-2,6.00918590E-2,5.94515469E-2,5.88983049E-2,5.86425346E-2,5.91019911E-2,5.97018326E-2,5.98743924E-2,5.95120979E-2,5.89817583E-2,89.525,23.9187,0
21054,6.15355826E-2,6.10748473E-2,6.07422523E-2,6.05125057E-2,6.05283833E-2,6.11113930E-2,6.23392682E-2,6.39953363E-2,6.48879225E-2,6.45233770E-2,6.40790145E-2,6.33492246E-2,6.27154728E-2,6.20035114E-2,6.13977297E-2,6.11073218E-2,6.16305919E-2,6.22952971E-2,6.24953387E-2,6.20978657E-2,6.15362445E-2,90.241,23.2063,0
